Timestamp,Ativo,ROI (%),Confiabilidade (%),Erro (%),Média Preço,Desvio-padrão,Sharpe,Skewness,Kurtosis
10:30,LREN3.SA,0.24,97.6,0.77,23.06,0.12,0.8,0.079,3.0
10:40,LREN3.SA,0.15,97.85,1.06,22.64,0.226,0.88,-0.078,2.91
10:50,LREN3.SA,0.24,97.67,0.63,22.95,0.152,1.11,0.008,2.82
11:00,LREN3.SA,0.11,97.79,1.27,23.23,0.122,1.2,-0.089,3.08
11:10,LREN3.SA,0.22,99.37,1.18,22.62,0.164,0.95,0.005,3.37
11:20,LREN3.SA,0.42,98.28,0.88,23.32,0.225,0.89,0.092,3.23
11:30,LREN3.SA,0.17,97.7,0.98,22.59,0.241,0.99,0.084,3.17
11:40,LREN3.SA,0.3,97.95,1.12,23.39,0.241,0.97,-0.024,2.91
11:50,LREN3.SA,0.25,97.9,1.04,23.35,0.226,0.97,-0.003,2.65
12:00,LREN3.SA,0.33,97.76,0.89,22.58,0.153,0.9,0.007,2.77
12:10,LREN3.SA,0.11,97.89,0.89,22.74,0.264,0.94,-0.047,2.56
12:20,LREN3.SA,0.24,97.56,0.9,23.38,0.136,0.95,0.072,2.67
12:30,LREN3.SA,0.21,98.19,0.93,23.16,0.269,0.99,-0.078,3.18
12:40,LREN3.SA,0.17,97.6,0.79,23.11,0.162,0.92,0.097,2.88
12:50,LREN3.SA,0.33,97.28,1.14,23.42,0.188,0.81,0.096,3.48
13:00,LREN3.SA,0.33,99.21,1.37,22.7,0.261,1.18,-0.077,3.08
13:10,LREN3.SA,0.3,97.29,1.18,23.06,0.239,0.95,0.065,2.98
13:20,LREN3.SA,0.15,98.23,0.73,23.01,0.155,0.85,-0.038,3.45
13:30,LREN3.SA,0.17,99.22,0.67,23.32,0.199,1.07,0.027,2.69
13:40,LREN3.SA,0.26,98.63,0.98,22.83,0.138,1.13,-0.017,2.79
13:50,LREN3.SA,0.21,97.14,1.09,22.9,0.309,0.87,0.014,2.83
14:00,LREN3.SA,0.43,99.28,1.32,23.18,0.305,1.06,0.039,3.31
14:10,LREN3.SA,0.27,98.7,1.43,23.2,0.192,0.92,0.003,3.38
14:20,LREN3.SA,0.44,99.44,0.99,23.38,0.186,0.82,-0.019,2.85
14:30,LREN3.SA,0.17,98.57,1.06,22.6,0.341,1.13,0.001,3.29
14:40,LREN3.SA,0.16,97.69,0.52,22.64,0.295,1.12,-0.084,3.35
14:50,LREN3.SA,0.15,99.19,0.72,23.03,0.185,0.89,-0.031,3.38
15:00,LREN3.SA,0.43,99.09,1.02,23.22,0.223,0.95,-0.047,2.91
15:10,LREN3.SA,0.31,98.11,1.21,22.56,0.181,1.14,-0.031,3.31
15:20,LREN3.SA,0.28,98.65,1.1,23.31,0.213,0.84,-0.058,2.93
15:30,LREN3.SA,0.48,99.05,0.77,22.56,0.323,0.99,-0.024,3.12
15:40,LREN3.SA,0.28,97.47,1.15,23.17,0.298,0.81,-0.016,2.76
15:50,LREN3.SA,0.27,97.75,0.95,22.82,0.179,1.04,-0.016,2.97
16:00,LREN3.SA,0.41,98.41,1.17,22.66,0.289,1.19,0.002,2.79
16:10,LREN3.SA,0.2,97.01,1.28,23.37,0.229,0.93,0.041,2.66
16:20,LREN3.SA,0.4,98.64,1.31,23.22,0.26,0.91,0.066,3.29
16:30,LREN3.SA,0.49,98.21,0.93,23.25,0.305,0.92,0.075,3.41
16:40,LREN3.SA,0.44,98.18,1.36,22.92,0.28,1.08,0.028,2.77
16:50,LREN3.SA,0.32,97.46,0.82,22.95,0.134,1.06,0.038,3.36
17:00,LREN3.SA,0.12,98.59,1.08,23.03,0.177,1.03,0.086,2.65
17:10,LREN3.SA,0.5,97.47,0.95,23.08,0.301,0.83,-0.045,3.33
17:20,LREN3.SA,0.34,97.84,1.41,22.59,0.279,1.1,0.061,3.15
17:30,LREN3.SA,0.38,98.6,1.39,23.45,0.25,0.96,-0.001,2.84
17:40,LREN3.SA,0.37,97.46,1.48,23.2,0.238,0.8,-0.097,2.58
17:50,LREN3.SA,0.13,98.99,1.0,23.44,0.318,1.13,0.017,3.26
18:00,LREN3.SA,0.18,97.66,1.48,22.93,0.205,0.88,-0.09,2.87
09:00,B3SA3.SA,0.21,99.13,1.29,14.0,0.114,1.0,0.006,2.71
09:10,B3SA3.SA,0.26,99.47,0.98,13.8,0.176,1.04,-0.05,2.84
09:20,B3SA3.SA,0.35,98.09,0.62,13.64,0.141,1.14,0.075,3.32
09:30,B3SA3.SA,0.16,97.46,1.44,13.83,0.194,0.93,-0.028,2.59
09:40,B3SA3.SA,0.33,97.97,0.93,13.56,0.19,1.1,-0.082,2.83
09:50,B3SA3.SA,0.13,97.08,1.47,13.95,0.151,1.02,-0.033,3.12
10:00,B3SA3.SA,0.23,97.96,0.78,13.74,0.145,1.09,0.053,2.67
10:10,B3SA3.SA,0.16,97.89,1.35,14.04,0.157,0.87,0.069,2.83
10:20,B3SA3.SA,0.23,97.15,0.97,13.62,0.158,0.86,-0.089,2.64
10:30,B3SA3.SA,0.3,98.23,1.15,13.92,0.19,0.89,-0.026,3.41
10:40,B3SA3.SA,0.25,99.06,0.74,13.62,0.206,0.96,0.022,3.04
10:50,B3SA3.SA,0.18,97.15,1.03,13.62,0.159,1.04,0.018,2.87
11:00,B3SA3.SA,0.25,97.96,1.05,13.71,0.13,1.13,0.011,2.92
11:10,B3SA3.SA,0.3,97.15,1.36,13.96,0.102,0.8,0.091,3.13
11:20,B3SA3.SA,0.41,97.01,1.26,13.62,0.088,0.91,-0.098,2.94
11:30,B3SA3.SA,0.15,97.12,0.55,13.73,0.113,0.87,-0.089,2.59
11:40,B3SA3.SA,0.49,98.41,0.67,13.61,0.199,1.15,0.092,2.7
11:50,B3SA3.SA,0.3,97.81,0.86,13.95,0.121,1.19,0.091,2.64
12:00,B3SA3.SA,0.29,99.36,1.42,13.62,0.116,0.93,0.066,3.35
12:10,B3SA3.SA,0.48,99.22,1.4,13.92,0.156,1.06,0.059,3.2
12:20,B3SA3.SA,0.25,99.36,0.54,13.78,0.094,0.84,-0.065,3.29
12:30,B3SA3.SA,0.42,98.68,1.4,13.89,0.133,1.13,0.008,2.9
12:40,B3SA3.SA,0.46,98.8,1.32,14.07,0.073,1.1,0.086,2.77
12:50,B3SA3.SA,0.3,97.72,1.34,13.59,0.166,0.83,-0.014,2.91
13:00,B3SA3.SA,0.3,97.76,0.74,13.77,0.174,1.02,0.054,3.47
13:10,B3SA3.SA,0.26,97.15,1.13,13.61,0.178,0.91,-0.087,2.51
13:20,B3SA3.SA,0.24,98.03,0.92,14.04,0.077,1.0,-0.081,3.47
13:30,B3SA3.SA,0.33,97.62,0.59,13.7,0.113,1.17,0.041,3.33
13:40,B3SA3.SA,0.39,98.8,0.79,13.81,0.143,0.96,0.002,3.21
13:50,B3SA3.SA,0.25,98.66,1.47,13.62,0.205,1.03,-0.07,2.71
14:00,B3SA3.SA,0.21,98.44,1.16,13.68,0.179,1.1,0.062,3.48
14:10,B3SA3.SA,0.26,99.11,1.02,13.77,0.097,0.82,-0.039,3.11
14:20,B3SA3.SA,0.4,98.87,0.71,13.67,0.106,0.93,0.039,2.71
14:30,B3SA3.SA,0.31,99.4,0.83,13.55,0.092,0.84,0.021,2.54
14:40,B3SA3.SA,0.48,97.17,1.46,13.74,0.18,1.14,0.078,3.24
14:50,B3SA3.SA,0.16,98.52,0.65,13.64,0.118,1.16,0.012,3.05
15:00,B3SA3.SA,0.25,98.11,0.51,13.59,0.162,1.06,0.028,2.64
15:10,B3SA3.SA,0.24,97.4,0.52,13.57,0.147,1.16,0.092,3.27
15:20,B3SA3.SA,0.19,98.52,0.91,13.76,0.119,0.9,0.081,3.46
15:30,B3SA3.SA,0.49,97.1,0.9,13.57,0.127,1.14,0.017,3.06
15:40,B3SA3.SA,0.3,98.85,1.2,13.8,0.104,1.14,-0.072,2.88
15:50,B3SA3.SA,0.45,98.47,0.96,13.81,0.202,1.14,-0.057,2.76
16:00,B3SA3.SA,0.4,98.96,1.02,14.01,0.116,1.05,0.044,2.85
16:10,B3SA3.SA,0.1,99.37,1.45,14.03,0.126,0.88,0.018,2.89
16:20,B3SA3.SA,0.44,99.08,0.71,13.87,0.093,0.89,0.049,3.25
16:30,B3SA3.SA,0.2,98.74,1.34,13.77,0.078,0.83,-0.044,2.52
16:40,B3SA3.SA,0.43,97.87,0.82,13.79,0.115,1.19,-0.014,3.47
16:50,B3SA3.SA,0.21,98.63,0.73,13.58,0.179,1.1,0.096,3.39
17:00,B3SA3.SA,0.28,97.17,0.74,13.96,0.183,1.12,-0.01,3.03
17:10,B3SA3.SA,0.11,97.02,0.87,13.99,0.195,1.12,0.075,2.94
17:20,B3SA3.SA,0.44,98.96,0.51,13.97,0.182,1.16,-0.037,2.79
17:30,B3SA3.SA,0.36,99.01,1.27,13.8,0.149,0.84,-0.044,3.44
17:40,B3SA3.SA,0.33,98.67,0.53,14.02,0.183,0.91,0.093,3.19
17:50,B3SA3.SA,0.28,97.79,1.16,13.87,0.107,1.13,-0.072,2.84
18:00,B3SA3.SA,0.13,99.22,0.61,13.86,0.168,0.94,0.094,2.91
09:00,CIEL3.SA,0.22,98.38,1.24,5.24,0.077,1.02,0.045,3.16
09:10,CIEL3.SA,0.21,98.96,0.61,5.2,0.056,0.83,0.099,3.49
09:20,CIEL3.SA,0.17,97.54,1.06,5.19,0.041,0.99,0.095,2.72
09:30,CIEL3.SA,0.24,97.48,1.19,5.3,0.047,1.16,0.064,3.0
09:40,CIEL3.SA,0.14,97.7,1.14,5.18,0.056,1.19,-0.078,3.25
09:50,CIEL3.SA,0.1,98.01,1.45,5.15,0.071,0.94,-0.004,2.55
10:00,CIEL3.SA,0.13,98.62,1.03,5.23,0.04,1.11,-0.029,3.03
10:10,CIEL3.SA,0.36,99.04,1.07,5.19,0.063,1.18,0.024,3.4
10:20,CIEL3.SA,0.39,97.74,1.0,5.24,0.06,1.01,0.031,3.39
10:30,CIEL3.SA,0.39,97.83,1.02,5.2,0.04,0.94,-0.093,2.8
10:40,CIEL3.SA,0.49,98.07,0.6,5.12,0.073,0.85,-0.039,2.6
10:50,CIEL3.SA,0.14,97.89,0.52,5.19,0.056,0.96,-0.069,3.36
11:00,CIEL3.SA,0.34,99.32,1.27,5.15,0.076,0.94,-0.065,3.48
11:10,CIEL3.SA,0.22,98.71,1.31,5.22,0.054,1.0,-0.087,2.58
11:20,CIEL3.SA,0.43,98.51,1.38,5.12,0.03,1.09,-0.094,3.21
11:30,CIEL3.SA,0.27,97.38,1.41,5.14,0.027,1.19,-0.077,2.94
11:40,CIEL3.SA,0.19,99.17,1.44,5.16,0.032,1.17,0.004,2.78
11:50,CIEL3.SA,0.23,99.11,0.75,5.24,0.044,1.11,0.028,2.53
12:00,CIEL3.SA,0.24,98.2,0.89,5.16,0.073,0.86,-0.065,2.52
12:10,CIEL3.SA,0.32,97.95,1.04,5.22,0.054,0.94,-0.041,2.73
12:20,CIEL3.SA,0.29,98.66,1.32,5.12,0.032,1.14,-0.063,3.17
12:30,CIEL3.SA,0.4,99.46,1.28,5.28,0.044,0.86,-0.049,2.73
12:40,CIEL3.SA,0.13,97.44,1.39,5.3,0.075,1.13,0.023,3.23
12:50,CIEL3.SA,0.47,97.76,0.56,5.2,0.072,0.94,-0.08,2.87
13:00,CIEL3.SA,0.39,98.14,1.47,5.29,0.064,1.13,-0.045,3.16
13:10,CIEL3.SA,0.39,98.67,0.89,5.23,0.064,0.9,-0.017,2.65
13:20,CIEL3.SA,0.24,99.48,0.67,5.21,0.066,0.85,0.042,3.26
13:30,CIEL3.SA,0.32,98.84,1.18,5.27,0.037,1.02,-0.025,3.15
13:40,CIEL3.SA,0.25,98.19,0.66,5.1,0.057,0.94,0.007,2.65
13:50,CIEL3.SA,0.32,97.83,0.79,5.12,0.029,1.01,-0.083,2.63
14:00,CIEL3.SA,0.39,98.83,0.89,5.27,0.051,0.86,0.094,2.64
14:10,CIEL3.SA,0.3,99.15,0.77,5.25,0.068,1.17,0.025,2.81
14:20,CIEL3.SA,0.14,99.41,0.54,5.1,0.069,0.96,-0.07,2.9
14:30,CIEL3.SA,0.35,98.78,1.26,5.26,0.046,1.18,0.028,3.12
14:40,CIEL3.SA,0.49,98.94,0.51,5.21,0.041,0.82,-0.015,3.12
14:50,CIEL3.SA,0.29,98.36,0.68,5.24,0.031,0.9,0.049,3.18
15:00,CIEL3.SA,0.38,98.34,1.41,5.25,0.053,0.84,0.027,3.15
15:10,CIEL3.SA,0.37,99.28,1.11,5.24,0.042,1.18,-0.063,2.7
15:20,CIEL3.SA,0.17,97.41,1.19,5.1,0.065,1.17,-0.04,2.95
15:30,CIEL3.SA,0.38,97.46,1.48,5.26,0.033,1.04,0.013,3.18
15:40,CIEL3.SA,0.11,98.89,0.61,5.19,0.057,0.94,0.096,2.84
15:50,CIEL3.SA,0.13,97.21,1.47,5.21,0.052,1.01,0.022,2.84
16:00,CIEL3.SA,0.39,98.97,0.73,5.28,0.032,1.05,-0.05,2.91
16:10,CIEL3.SA,0.21,97.89,0.82,5.3,0.073,1.16,0.058,2.71
16:20,CIEL3.SA,0.32,98.01,1.26,5.13,0.064,1.0,0.086,2.63
16:30,CIEL3.SA,0.35,98.19,1.18,5.19,0.051,0.81,-0.081,2.65
16:40,CIEL3.SA,0.19,98.22,0.6,5.12,0.04,1.19,-0.003,3.14
16:50,CIEL3.SA,0.4,98.34,1.23,5.26,0.034,0.97,-0.037,2.7
17:00,CIEL3.SA,0.4,97.83,0.56,5.22,0.064,1.11,-0.006,2.99
17:10,CIEL3.SA,0.43,99.47,1.08,5.14,0.067,0.87,0.042,3.03
17:20,CIEL3.SA,0.15,98.65,1.3,5.16,0.027,0.98,-0.027,2.71
17:30,CIEL3.SA,0.47,99.0,1.2,5.22,0.064,1.14,0.046,2.56
17:40,CIEL3.SA,0.15,99.34,1.18,5.26,0.029,1.19,0.006,2.88
17:50,CIEL3.SA,0.22,97.84,1.25,5.13,0.06,0.95,0.02,2.74
18:00,CIEL3.SA,0.42,98.18,1.42,5.13,0.037,1.06,0.099,3.5
09:00,RADL3.SA,0.38,97.87,1.49,25.16,0.188,0.85,0.095,3.14
09:10,RADL3.SA,0.42,97.41,0.66,25.37,0.191,1.2,-0.007,3.02
09:20,RADL3.SA,0.34,98.57,0.9,25.01,0.277,1.08,-0.08,2.53
09:30,RADL3.SA,0.26,99.48,1.42,25.23,0.372,0.86,-0.097,3.37
09:40,RADL3.SA,0.17,99.07,1.27,25.21,0.189,0.81,0.075,3.15
09:50,RADL3.SA,0.36,98.54,1.33,25.82,0.289,0.91,-0.052,3.11
10:00,RADL3.SA,0.29,98.31,0.63,25.05,0.343,1.03,-0.07,3.34
10:10,RADL3.SA,0.15,99.14,0.59,25.71,0.282,1.01,0.008,2.78
10:20,RADL3.SA,0.33,99.18,0.53,25.61,0.13,0.85,0.071,2.54
10:30,RADL3.SA,0.35,97.81,1.37,25.54,0.234,0.8,-0.034,3.35
10:40,RADL3.SA,0.11,97.93,0.81,25.83,0.168,1.06,0.057,3.01
10:50,RADL3.SA,0.31,97.06,1.12,25.66,0.36,0.93,-0.087,3.12
11:00,RADL3.SA,0.14,98.02,1.41,24.9,0.133,1.02,-0.097,3.36
11:10,RADL3.SA,0.3,97.83,0.72,25.85,0.14,1.15,0.046,3.19
11:20,RADL3.SA,0.42,98.53,1.03,25.56,0.335,1.0,-0.067,2.96
11:30,RADL3.SA,0.37,99.37,1.2,24.99,0.273,1.03,0.022,2.7
11:40,RADL3.SA,0.47,98.95,1.33,25.26,0.153,0.86,-0.092,2.89
11:50,RADL3.SA,0.13,97.81,0.74,24.97,0.368,0.98,0.073,3.42
12:00,RADL3.SA,0.4,98.91,0.61,25.45,0.163,0.88,0.057,2.53
12:10,RADL3.SA,0.23,97.45,0.81,25.07,0.37,1.04,0.055,3.39
12:20,RADL3.SA,0.22,97.54,0.97,25.78,0.148,0.93,0.082,2.75
12:30,RADL3.SA,0.46,97.95,1.05,25.88,0.331,0.96,-0.051,3.17
12:40,RADL3.SA,0.43,98.56,0.51,25.52,0.289,0.99,0.014,3.05
12:50,RADL3.SA,0.18,97.38,0.8,25.63,0.225,0.97,0.036,3.4
13:00,RADL3.SA,0.43,99.22,1.14,25.32,0.165,1.13,0.033,2.67
13:10,RADL3.SA,0.32,99.49,0.79,25.82,0.128,0.82,0.038,3.43
13:20,RADL3.SA,0.28,98.7,1.22,25.22,0.325,1.15,0.054,2.87
13:30,RADL3.SA,0.14,98.04,0.94,25.68,0.133,1.13,-0.091,2.71
13:40,RADL3.SA,0.16,99.15,1.07,24.92,0.339,0.99,-0.033,3.26
13:50,RADL3.SA,0.44,97.94,0.51,25.17,0.226,0.95,0.092,2.74
14:00,RADL3.SA,0.22,97.14,0.69,25.67,0.285,1.06,-0.07,3.25
14:10,RADL3.SA,0.22,98.66,0.67,25.32,0.201,0.91,0.072,3.26
14:20,RADL3.SA,0.23,99.18,0.6,24.93,0.199,0.8,0.008,2.54
14:30,RADL3.SA,0.24,97.2,0.76,25.62,0.374,1.02,-0.033,3.28
14:40,RADL3.SA,0.17,98.74,1.35,25.45,0.146,1.03,0.048,2.73
14:50,RADL3.SA,0.24,97.18,1.17,25.53,0.141,0.98,-0.013,3.27
15:00,RADL3.SA,0.25,99.29,1.26,25.47,0.334,1.12,0.098,3.02
15:10,RADL3.SA,0.3,98.24,0.66,25.88,0.14,1.17,0.039,2.7
15:20,RADL3.SA,0.32,97.24,1.1,25.45,0.199,0.9,-0.018,3.37
15:30,RADL3.SA,0.18,98.93,1.35,25.62,0.228,0.93,0.009,2.7
15:40,RADL3.SA,0.37,97.62,0.51,25.57,0.22,0.83,-0.035,2.96
15:50,RADL3.SA,0.38,98.5,0.85,25.12,0.309,0.91,-0.076,2.79
16:00,RADL3.SA,0.12,97.05,1.4,25.78,0.143,0.94,0.053,3.15
16:10,RADL3.SA,0.43,99.48,1.03,24.98,0.244,0.88,-0.059,2.5
16:20,RADL3.SA,0.27,99.41,0.63,25.12,0.251,1.0,-0.091,3.19
16:30,RADL3.SA,0.38,98.17,0.52,24.94,0.177,0.89,-0.059,3.22
16:40,RADL3.SA,0.49,97.34,1.41,25.87,0.151,0.91,-0.04,3.12
16:50,RADL3.SA,0.24,99.0,0.68,25.8,0.165,0.89,0.092,3.02
17:00,RADL3.SA,0.17,98.45,0.69,25.07,0.251,1.17,-0.002,3.5
17:10,RADL3.SA,0.33,98.42,1.08,25.43,0.243,0.97,-0.001,3.2
17:20,RADL3.SA,0.32,99.27,0.81,25.35,0.248,1.11,0.009,2.8
17:30,RADL3.SA,0.11,98.59,0.87,25.7,0.238,0.96,0.019,2.71
17:40,RADL3.SA,0.34,97.83,0.5,25.57,0.366,1.05,0.021,2.52
17:50,RADL3.SA,0.47,97.5,1.34,25.67,0.185,1.1,0.058,2.65
18:00,RADL3.SA,0.28,98.85,0.6,25.84,0.201,0.82,0.096,3.02
09:00,EQTL3.SA,0.16,97.21,0.75,44.54,0.449,0.84,-0.081,3.35
09:10,EQTL3.SA,0.39,97.54,1.32,44.69,0.226,0.88,-0.076,3.09
09:20,EQTL3.SA,0.19,97.57,1.26,45.67,0.559,0.94,-0.068,3.15
09:30,EQTL3.SA,0.49,99.2,0.72,45.26,0.477,0.89,-0.013,2.74
09:40,EQTL3.SA,0.26,97.66,0.97,45.15,0.273,1.16,-0.069,2.54
09:50,EQTL3.SA,0.2,98.25,0.73,45.57,0.54,0.9,-0.069,3.06
10:00,EQTL3.SA,0.16,97.73,1.33,45.61,0.47,0.87,-0.095,3.24
10:10,EQTL3.SA,0.13,98.77,0.62,45.87,0.455,1.07,0.058,3.13
10:20,EQTL3.SA,0.3,97.24,1.4,45.33,0.504,1.07,0.062,3.23
10:30,EQTL3.SA,0.27,98.82,0.73,45.7,0.302,1.2,0.014,2.63
10:40,EQTL3.SA,0.32,98.22,0.91,44.44,0.598,0.99,0.098,3.05
10:50,EQTL3.SA,0.28,99.41,0.69,45.27,0.362,1.13,-0.078,3.48
11:00,EQTL3.SA,0.28,98.6,1.07,45.14,0.405,1.06,0.031,2.65
11:10,EQTL3.SA,0.28,98.3,0.9,44.97,0.264,1.1,0.041,3.07
11:20,EQTL3.SA,0.2,98.78,1.08,45.46,0.293,1.02,-0.021,3.29
11:30,EQTL3.SA,0.18,97.9,0.95,44.63,0.528,1.0,0.051,2.95
11:40,EQTL3.SA,0.32,98.22,0.92,44.73,0.284,0.87,-0.077,3.41
11:50,EQTL3.SA,0.43,98.91,1.49,45.12,0.267,0.93,0.035,2.79
12:00,EQTL3.SA,0.34,99.12,0.75,45.39,0.316,1.02,0.046,2.52
12:10,EQTL3.SA,0.36,97.03,0.51,44.31,0.663,1.15,0.071,2.74
12:20,EQTL3.SA,0.26,98.54,0.65,45.55,0.643,1.1,-0.012,3.05
12:30,EQTL3.SA,0.35,97.9,1.0,45.26,0.399,0.98,0.043,2.72
12:40,EQTL3.SA,0.46,97.71,0.92,44.34,0.642,1.05,-0.046,2.88
12:50,EQTL3.SA,0.42,98.32,0.86,44.84,0.65,1.17,0.089,2.83
13:00,EQTL3.SA,0.27,97.52,1.42,44.43,0.589,1.14,-0.035,3.03
13:10,EQTL3.SA,0.27,99.42,0.65,44.86,0.285,0.93,-0.054,3.5
13:20,EQTL3.SA,0.29,99.31,1.07,44.85,0.621,0.89,0.051,2.59
13:30,EQTL3.SA,0.41,99.37,1.41,44.33,0.516,0.97,-0.039,3.13
13:40,EQTL3.SA,0.44,97.8,1.2,45.92,0.643,1.05,0.043,2.54
13:50,EQTL3.SA,0.24,99.16,0.8,45.64,0.253,1.06,0.096,2.6
14:00,EQTL3.SA,0.29,98.74,0.62,45.54,0.657,1.17,0.099,3.21
14:10,EQTL3.SA,0.49,97.79,1.35,45.48,0.518,0.96,-0.073,2.75
14:20,EQTL3.SA,0.43,98.14,1.05,44.97,0.457,0.85,0.082,3.09
14:30,EQTL3.SA,0.26,98.41,0.82,46.0,0.526,0.87,0.039,3.18
14:40,EQTL3.SA,0.16,97.97,0.83,44.88,0.416,1.04,-0.013,3.01
14:50,EQTL3.SA,0.15,99.36,1.23,45.0,0.606,1.12,-0.016,3.15
15:00,EQTL3.SA,0.26,99.41,1.22,44.84,0.377,0.83,0.075,2.53
15:10,EQTL3.SA,0.48,99.43,1.4,44.28,0.613,0.96,0.013,2.81
15:20,EQTL3.SA,0.37,99.39,0.63,44.29,0.251,0.81,0.099,3.31
15:30,EQTL3.SA,0.3,98.01,0.84,45.5,0.404,0.88,0.046,2.75
15:40,EQTL3.SA,0.14,97.12,1.5,45.25,0.534,1.1,0.012,3.44
15:50,EQTL3.SA,0.11,97.45,1.04,45.74,0.545,0.93,-0.074,2.72
16:00,EQTL3.SA,0.36,97.43,1.12,44.27,0.344,1.11,-0.014,2.73
16:10,EQTL3.SA,0.35,97.41,0.88,45.3,0.471,1.16,0.049,2.81
16:20,EQTL3.SA,0.15,98.35,0.93,45.34,0.449,1.2,-0.056,3.42
16:30,EQTL3.SA,0.11,98.32,1.3,45.86,0.577,0.83,0.051,2.99
16:40,EQTL3.SA,0.17,97.55,1.27,44.73,0.495,0.87,-0.036,2.66
16:50,EQTL3.SA,0.44,99.1,0.97,44.24,0.399,0.88,-0.099,3.09
17:00,EQTL3.SA,0.21,97.43,0.53,44.4,0.517,0.95,0.006,2.79
17:10,EQTL3.SA,0.2,98.12,1.08,44.23,0.389,0.89,0.081,3.34
17:20,EQTL3.SA,0.14,98.62,0.63,45.52,0.244,1.05,-0.054,3.3
17:30,EQTL3.SA,0.26,98.7,0.76,45.67,0.297,1.18,0.095,2.72
17:40,EQTL3.SA,0.23,99.23,1.2,45.41,0.546,1.19,-0.069,2.85
17:50,EQTL3.SA,0.3,97.72,1.32,44.6,0.616,0.91,-0.017,3.22
18:00,EQTL3.SA,0.32,97.03,0.83,44.96,0.526,0.99,-0.06,2.9
09:00,USIM5.SA,0.35,98.05,0.94,10.73,0.078,0.93,0.015,2.86
09:10,USIM5.SA,0.13,99.22,1.36,10.78,0.063,1.05,0.094,2.81
09:20,USIM5.SA,0.25,97.8,1.03,10.5,0.152,0.8,-0.003,2.78
09:30,USIM5.SA,0.16,99.06,1.35,10.56,0.075,0.94,-0.084,2.72
09:40,USIM5.SA,0.13,98.81,0.98,10.55,0.126,1.19,0.065,3.18
09:50,USIM5.SA,0.29,98.95,1.37,10.4,0.102,1.07,-0.011,3.49
10:00,USIM5.SA,0.42,98.45,1.32,10.45,0.057,0.93,0.038,3.25
10:10,USIM5.SA,0.49,97.49,0.63,10.63,0.113,1.2,-0.032,3.48
10:20,USIM5.SA,0.23,97.94,0.54,10.43,0.108,1.08,0.072,3.42
10:30,USIM5.SA,0.4,98.05,0.54,10.73,0.142,1.16,-0.041,3.37
10:40,USIM5.SA,0.46,97.1,0.95,10.4,0.069,0.82,-0.047,3.49
10:50,USIM5.SA,0.22,99.42,0.58,10.81,0.155,1.0,-0.056,2.94
11:00,USIM5.SA,0.2,97.58,0.78,10.64,0.111,1.1,0.049,2.69
11:10,USIM5.SA,0.24,99.14,0.95,10.64,0.095,0.85,-0.1,3.21
11:20,USIM5.SA,0.19,97.58,1.2,10.63,0.079,0.88,-0.058,2.93
11:30,USIM5.SA,0.16,97.44,0.75,10.77,0.127,1.0,-0.013,3.11
11:40,USIM5.SA,0.44,99.43,0.63,10.67,0.058,1.1,0.036,2.91
11:50,USIM5.SA,0.22,98.78,0.87,10.39,0.075,1.09,-0.092,3.09
12:00,USIM5.SA,0.24,98.44,0.5,10.39,0.136,1.0,0.053,2.88
12:10,USIM5.SA,0.49,98.24,0.89,10.53,0.12,0.83,0.028,2.73
12:20,USIM5.SA,0.18,99.35,0.89,10.76,0.1,0.92,-0.067,2.52
12:30,USIM5.SA,0.16,97.29,0.79,10.66,0.111,1.16,0.084,3.43
12:40,USIM5.SA,0.27,97.04,1.32,10.74,0.087,1.07,0.024,2.65
12:50,USIM5.SA,0.41,97.96,0.69,10.57,0.093,0.9,0.079,2.95
13:00,USIM5.SA,0.38,98.84,1.48,10.69,0.071,1.06,-0.039,3.35
13:10,USIM5.SA,0.23,97.85,1.13,10.43,0.154,1.02,0.065,2.87
13:20,USIM5.SA,0.46,99.36,0.86,10.78,0.088,0.9,-0.059,3.46
13:30,USIM5.SA,0.49,98.55,1.2,10.65,0.137,1.06,-0.041,2.99
13:40,USIM5.SA,0.46,98.69,0.78,10.52,0.135,1.05,0.089,3.16
13:50,USIM5.SA,0.41,97.27,0.94,10.55,0.15,1.1,-0.042,2.75
14:00,USIM5.SA,0.37,98.54,1.21,10.53,0.116,0.84,0.011,2.86
14:10,USIM5.SA,0.13,98.28,0.74,10.65,0.081,1.1,-0.034,3.06
14:20,USIM5.SA,0.49,98.52,0.59,10.51,0.087,1.17,0.023,2.97
14:30,USIM5.SA,0.41,97.5,0.52,10.69,0.145,0.8,-0.017,3.28
14:40,USIM5.SA,0.45,97.04,0.56,10.47,0.091,0.9,-0.054,2.79
14:50,USIM5.SA,0.31,98.62,1.24,10.51,0.098,1.03,0.02,3.22
15:00,USIM5.SA,0.35,98.35,1.06,10.46,0.15,1.15,0.024,2.77
15:10,USIM5.SA,0.12,98.44,1.47,10.44,0.159,1.04,-0.056,3.1
15:20,USIM5.SA,0.28,98.95,1.36,10.51,0.155,0.96,0.027,3.4
15:30,USIM5.SA,0.35,98.97,0.97,10.6,0.138,0.85,0.04,3.16
15:40,USIM5.SA,0.24,99.4,1.2,10.58,0.059,1.06,-0.042,3.0
15:50,USIM5.SA,0.13,97.27,0.76,10.6,0.063,1.15,0.06,3.14
16:00,USIM5.SA,0.49,98.24,1.08,10.81,0.112,0.81,0.024,3.25
